id,doc_pos,text_para,doc_key,n_chars_para,doc_type,para_type,lang,digital_zeroshot
622418,28,"As some of you will be aware, the Commission adopted in 2005 a Thematic Strategy on the Marine Environment. With this Strategy the European Union is putting in place a policy framework which specifically addresses the vital issue of protecting Europe's seas and oceans in an integrated manner, looking at all pressures and impacts.",detail/en/speech_07_111,331,speech,paragraph,en,2.2897963935974983e-4
1595958,6,"To implement the initiative, the Commission will work with Member States national health authorities, international organisations and with the non-governmental sector.",detail/en/qanda_20_577,167,qa,paragraph,en,0.07535100728273392
136567,32,I can assure you that we are mindful that new systems and digital judicial tools will have to be designed in full respect of the independence of the users – be it Courts or lawyers.,detail/en/speech_20_3053,181,speech,paragraph,en,0.4087470471858978
879694,5,"Under the Urban Waste Water Treatment Directive, Member States must have in place collecting systems for all agglomerations with at least 2,000 inhabitants. Where the establishment of a collecting system is not justified, notably because it would entail excessive cost, individual or other appropriate systems can be used instead, provided they achieve the same level of environmental protection. Member States must also secure that discharges stemming from urban wastewater treatment plants serving agglomerations with at least 2 000 inhabitants comply at least with the secondary treatment level (consisting in the treatment of organic matter in urban wastewater), before being released in the environment.",detail/en/ip_23_6343,708,press,paragraph,en,0.00468795141205191
240130,3,"However, we can only take advantage of market opportunities if all the players have access to the right information at the right time. Information is Power.",detail/en/speech_17_5611,156,speech,paragraph,en,0.2931264340877533
789452,18,"I would like to come back quickly on the issue of frontloading of the public with notes. I know that your organisation and other European federations thought it would have been a useful step in order to reduce the problems faced by retailers. But as you recall, the ECB and the Council ruled out such an action at the informal Ecofin Council in Versailles. It is no time now to reopen the debate. However I would like to stress that all participating Member States and the European institutions are doing their utmost to facilitate a swift distribution of the new banknotes to the public as from 1st January. Our simulations show that there will be an almost immediate adaptation of ATMs in most countries.",detail/en/speech_01_519,706,speech,paragraph,en,0.01215349044650793
1816302,29,By involving and empowering the public;,detail/en/speech_21_7222,39,speech,list,en,0.1747349500656128
436074,91,"The SGEI reform will give us better tools to promote efficiency and quality in certain areas, such as energy, transport, telecommunications and postal services.",detail/en/speech_12_672,160,speech,paragraph,en,0.08631499856710434
311679,7,It is true. Digital technologies are making our world smaller. And they also expand our capacity to buy just about anything from just about anywhere at the click of a mouse.,detail/en/speech_15_7579,173,speech,paragraph,en,0.00465603824704885
1707393,39,"The Protocol providing for the new Member States of the European Union to become Parties to the Partnership and Cooperation Agreement was officially initialled yesterday by Mr Michael Leigh, Deputy Director General DG External Relations, and Ambassador Roman Shpek, Representative of Ukraine to the European Union (EU). The initialling launches the procedure for formal signature by Ukraine and the EU of the Protocol, which will ensure provisional application of the PCA to all 25 EU Member States as of 1 May, pending ratification by both sides.",detail/en/mex_04_0331,547,news,paragraph,en,0.0013109833234921
1552779,27,"Also, importantly for small and medium sized companies, the regulation is cutting red tape.",detail/en/statement_18_3350,91,statement,paragraph,en,0.11259075254201888
1390848,11,"In 2001 the Commission launched the GMES initiative, a first step in this direction. It aims to set up an autonomous European capacity for Earth observation and monitoring, based in the first instance on pooling in a European framework space assets that exist on a national or bilateral basis. Applications will include information gathering, monitoring and observation for a range of policies, including those linked to global security.",detail/en/ip_03_411,437,press,paragraph,en,0.01759611256420612
1813199,32,Revocation and annulment of valid visas,detail/en/speech_22_5918,39,speech,list,en,0.0209331139922142
1931969,1,the programme reaffirms the strategy adopted in the April 1997 Convergence Programme: promoting non-inflationary employment-oriented growth through budgetary consolidation and structural reform;,detail/en/ip_99_112,194,press,list,en,0.00156972312834113
1438824,79,"John Longworth, TESCO (UK)",detail/en/ip_01_1317,26,press,paragraph,en,0.01860596425831318
1312175,19,14:45 – 16:30 Working sessions II,detail/en/ip_06_594,33,press,paragraph,en,0.11956033855676652
1805715,4,EU and China step up climate and clean energy cooperation,detail/en/mex_16_2379,57,news,subheader,en,0.00294921756722033
1759920,1,Daniel Jacob appointed Deputy Director-General for Personnel and Administration,detail/en/ip_09_667,79,press,subheader,en,0.00113747280556708
1592657,255,"Once common in central and eastern Europe, the population and habitat range of the European ground squirrel is declining. The LIFE project will address this decline, carrying out grassland management to provide suitable habitat for the species and to re-connect its fragmented sites. Increasing contact and thus breeding among a wider population range will improve the species' genetic health and ability to survive. It will also tackle the threat of predation and lack of food supply, installing bird boxes and stone and woodpiles, while planting favourable crops. It will also encourage replications beyond the initial target northwestern border area of its range.",detail/en/qanda_20_2060,666,qa,paragraph,en,0.00230164336971938
